time [s],long accel [g],lat accel [g],vector accel [g],vert accel [g],speed [mph],distance [ft],gear [-],position X [m],position Y [m],TPS [%],Steering Position [Deg],Oil Press [PSI],Brake [V],GPS altitude [m],GPS time [s],GPS alt acc [-],GPS vel raw [mph],GPS long [degs],GPS lat [degs]
54.36,-0.118567437,-1.04E-02,0.120753601,1.000284672,0.448453844,239.372345,1,44.66001129,-24.9841423,-2.359550476,5.081989765,46.80000305,0,86.27799988,66079.209,14.19299984,0.693450332,-117.7296229,33.66643376
54.37,-0.119690515,-1.11E-02,0.121662647,1.000715017,0.453481436,239.3789673,1,44.66253662,-24.9871769,-2.359550476,6.065603256,46.91249847,0,86.27799988,66079.219,14.19299984,0.693450332,-117.7296228,33.66643374
54.38,-0.120727077,-0.011898335,0.12178354,1.001126885,0.452510685,239.3855896,1,44.66506577,-24.99021339,-2.58427,4.426260471,47.02500153,0,86.27799988,66079.229,14.19299984,0.693450332,-117.7296228,33.66643371
54.39,-0.121644549,-1.27E-02,0.120014504,1.001511574,0.455824465,239.3922577,1,44.66759109,-24.99324989,-2.426966667,5.081989765,47.02500153,0,86.27799988,66079.239,14.19299984,0.693450332,-117.7296228,33.66643368
54.4,-0.122414865,-1.35E-02,0.119732797,1.001864552,0.463422775,239.3990021,1,44.67011642,-24.99628639,-2.516853809,4.426260471,47.02500153,0,86.27799988,66079.249,14.19299984,0.693450332,-117.7296228,33.66643365
54.41,-0.123015434,-0.014209034,0.12116953,1.002185464,0.45902437,239.4057465,1,44.67264557,-24.99932098,-2.359550476,4.426260471,47.17500305,0,86.27799988,66079.259,14.19299984,0.693450332,-117.7296227,33.66643363
54.42,-0.12342985,-1.49E-02,0.12240722,1.002477646,0.4554829,239.4124756,1,44.6751709,-25.00235748,-2.58427,4.426260471,47.17500305,0,86.26100159,66079.269,14.19299984,0.693450332,-117.7296227,33.6664336
54.43,-0.123648383,-0.015533191,0.123589985,1.002747536,0.451084495,239.4191284,1,44.67609787,-25.00347137,-2.359550476,5.081989765,47.17500305,0,86.26100159,66079.279,14.19299984,0.738189042,-117.7296227,33.66643359
54.44,-0.123668268,-1.61E-02,0.12557295,1.003003955,0.445189536,239.425705,1,44.67702484,-25.00458336,-2.516853809,4.426260471,47.17500305,0,86.26100159,66079.289,14.19299984,0.738189042,-117.7296227,33.66643358
54.45,-0.123493657,-1.65E-02,0.126533225,1.003257394,0.446149826,239.4322205,1,44.67795181,-25.00569725,-2.359550476,4.426260471,47.17500305,0,86.26100159,66079.299,14.19299984,0.738189042,-117.7296227,33.66643357
54.46,-0.123135403,-1.69E-02,0.122122101,1.003519058,0.451394647,239.438797,1,44.67887878,-25.00680923,-1.977528095,4.426260471,47.17500305,0,86.26100159,66079.309,14.19299984,0.738189042,-117.7296227,33.66643356
54.47,-0.122610562,-1.71E-02,0.120042786,1.003800273,0.454925686,239.4454498,1,44.67980194,-25.00792313,-1.280898452,4.426260471,47.02500153,0,86.26100159,66079.319,14.19299984,0.738189042,-117.7296227,33.66643355
54.48,-0.121941693,-1.72E-02,0.122529835,1.00411129,0.447316915,239.4520721,1,44.68072891,-25.00903702,-0.337078363,4.426260471,47.02500153,0,86.26100159,66079.329,14.19299984,0.738189042,-117.7296226,33.66643354
54.49,-0.121155918,-1.72E-02,0.12214122,1.00446105,0.437137395,239.4585571,1,44.68165588,-25.010149,0.966291785,5.081989765,46.80000305,0,86.26100159,66079.339,14.19299984,0.738189042,-117.7296226,33.66643353
54.5,-0.120283909,-1.71E-02,0.123607598,1.004856229,0.44152537,239.4650116,1,44.68258286,-25.01126289,1.977528095,4.426260471,46.80000305,0,86.26100159,66079.349,14.19299984,0.738189042,-117.7296226,33.66643352
54.51,-0.119358689,-1.69E-02,0.12553671,1.005301118,0.442485631,239.4714813,1,44.68350983,-25.01237488,3.910111666,4.426260471,46.65000153,0,86.26100159,66079.359,14.19299984,0.738189042,-117.7296226,33.66643351
54.52,-0.118414372,-1.66E-02,0.124535143,1.005796909,0.43916139,239.4779358,1,44.6844368,-25.01348877,4.74157238,5.081989765,46.53749847,0,86.31199646,66079.369,14.19299984,0.738189042,-117.7296226,33.6664335
54.53,-0.117484927,-1.62E-02,0.123600885,1.006341934,0.443549335,239.4844208,1,44.6844368,-25.01682854,6.292134285,5.081989765,46.53749847,0,86.31199646,66079.379,14.19299984,0.469756633,-117.7296226,33.66643347
54.54,-0.116602883,-1.58E-02,0.124869704,1.006931186,0.43922767,239.4908905,1,44.6844368,-25.0201683,7.910112381,4.426260471,46.27500153,0,86.31199646,66079.389,14.19299984,0.469756633,-117.7296226,33.66643344
54.55,-0.115798213,-1.53E-02,0.123678066,1.007557154,0.439190567,239.497345,1,44.6844368,-25.02350807,10.38202381,4.426260471,46.1625061,0,86.31199646,66079.399,14.19299984,0.469756633,-117.7296226,33.66643341
54.56,-0.115097195,-1.47E-02,0.122983232,1.008209825,0.447722554,239.5038452,1,44.6844368,-25.02684784,12.62921524,5.081989765,45.90000153,0,86.31199646,66079.409,14.19299984,0.469756633,-117.7296226,33.66643338
54.57,-0.114521585,-1.42E-02,0.124323592,1.00887692,0.451113075,239.5104218,1,44.6844368,-25.03018761,15.19101143,5.081989765,45.7875061,0,86.31199646,66079.419,14.19299984,0.469756633,-117.7296226,33.66643335
54.58,-0.114087857,-1.37E-02,0.122153796,1.009544849,0.443363786,239.5169983,1,44.6844368,-25.03352547,17.41573334,5.081989765,45.52500153,0,86.31199646,66079.429,14.19299984,0.469756633,-117.7296226,33.66643332
54.59,-0.11380671,-1.32E-02,0.120645516,1.010199547,0.43475759,239.5234222,1,44.6844368,-25.03686523,19.43820572,4.426260471,45.26249695,0,86.31199646,66079.439,14.19299984,0.469756633,-117.7296226,33.66643329
54.6,-0.113682792,-1.27E-02,0.124541543,1.010826349,0.427865207,239.5297546,1,44.6844368,-25.040205,21.12359619,5.081989765,45.15000153,0,86.31199646,66079.449,14.19299984,0.469756633,-117.7296226,33.66643326
54.61,-0.11371468,-1.23E-02,0.125002265,1.011411667,0.424400479,239.5360107,1,44.6844368,-25.04354477,23.46067619,5.081989765,44.88750076,0,86.31199646,66079.459,14.19299984,0.469756633,-117.7296226,33.66643323
54.62,-0.113895118,-1.19E-02,0.122245587,1.011943221,0.432932466,239.5422974,1,44.6844368,-25.04688454,24.98876381,4.426260471,44.77500153,0,86.32700348,66079.469,14.19299984,0.469756633,-117.7296226,33.6664332
54.63,-0.114211388,-1.16E-02,0.122176625,1.012410641,0.444892049,239.5487213,1,44.68359375,-25.04890823,27.01123619,4.426260471,44.51250076,0,86.32700348,66079.479,14.19299984,0.760558367,-117.7296226,33.66643318
54.64,-0.11464604,-1.14E-02,0.122789219,1.012806177,0.460519463,239.5553741,1,44.6827507,-25.05093193,29.55056381,4.426260471,44.25000381,0,86.32700348,66079.489,14.19299984,0.760558367,-117.7296226,33.66643316
54.65,-0.115177676,-0.011277612,0.122034013,1.0131253,0.445298195,239.562027,1,44.68191147,-25.05295753,30.62921524,4.426260471,44.13750076,0,86.32700348,66079.499,14.19299984,0.760558367,-117.7296226,33.66643315
54.66,-0.115781926,-1.12E-02,0.125008449,1.013366461,0.448071986,239.568573,1,44.68106842,-25.05498123,32.11235809,4.426260471,44.13750076,0,86.32700348,66079.509,14.19299984,0.760558367,-117.7296226,33.66643313
54.67,-0.116432562,-1.13E-02,0.121631138,1.013531804,0.447418153,239.575119,1,44.68022537,-25.05700493,33.10112762,5.081989765,43.87500381,0,86.32700348,66079.519,14.19299984,0.760558367,-117.7296226,33.66643311
54.68,-0.117102638,-1.15E-02,0.119671509,1.013626933,0.433910668,239.581604,1,44.67938232,-25.05902863,33.95505905,4.426260471,43.76250076,0,86.32700348,66079.529,14.19299984,0.760558367,-117.7296227,33.66643309
54.69,-0.117765613,-1.17E-02,0.123726316,1.013660789,0.446110457,239.5880585,1,44.67853928,-25.06105232,33.64045334,4.426260471,43.61249924,0,86.32700348,66079.539,14.19299984,0.760558367,-117.7296227,33.66643307
54.7,-0.118396506,-1.20E-02,0.125706941,1.013645291,0.460024059,239.5946808,1,44.67769623,-25.06307602,33.57303619,4.426260471,43.38750076,0,86.32700348,66079.549,14.19299984,0.760558367,-117.7296227,33.66643305
54.71,-0.118972927,-1.24E-02,0.125410646,1.013594747,0.448230416,239.6013489,1,44.67685699,-25.06510162,34.42697144,4.426260471,43.23749924,0,86.32700348,66079.559,14.19299984,0.760558367,-117.7296227,33.66643304
54.72,-0.119475998,-1.28E-02,0.123281017,1.013525605,0.452718049,239.6079559,1,44.67601395,-25.06712532,33.50562286,4.426260471,43.125,0,86.32700348,66079.569,14.19299984,0.760558367,-117.7296227,33.66643302
54.73,-0.119891085,-1.33E-02,0.122238055,1.013455272,0.452064186,239.6146088,1,44.6751709,-25.06914902,31.86517334,4.426260471,43.01250458,0,86.35600281,66079.579,14.19299984,0.760558367,-117.7296227,33.666433
54.74,-0.12020836,-1.38E-02,0.12181823,1.013401985,0.438556731,239.6211243,1,44.67285538,-25.06914902,30.08988762,4.426260471,42.86249924,0,86.35600281,66079.589,14.19299984,0.447387278,-117.7296227,33.666433
54.75,-0.12042316,-0.014357635,0.124532446,1.01338315,0.453869164,239.6276855,1,44.67053986,-25.06914902,28.40449905,5.081989765,42.75,0,86.35600281,66079.599,14.19299984,0.447387278,-117.7296228,33.666433
54.76,-0.120536074,-1.49E-02,0.126907945,1.013415456,0.473466188,239.6344757,1,44.66822433,-25.06914902,25.77528,5.081989765,42.60000229,0,86.35600281,66079.609,14.19299984,0.447387278,-117.7296228,33.666433
54.77,-0.120552808,-1.54E-02,0.129406467,1.013513207,0.447647035,239.6412201,1,44.66590881,-25.06914902,21.97752953,4.426260471,42.48749924,0,86.35600281,66079.619,14.19299984,0.447387278,-117.7296228,33.666433
54.78,-0.120483853,-1.60E-02,0.127718255,1.013688326,0.435538381,239.6477051,1,44.66358948,-25.06914902,18.65168571,4.426260471,42.48749924,0,86.35600281,66079.629,14.19299984,0.447387278,-117.7296228,33.666433
54.79,-0.120343879,-1.65E-02,0.128106877,1.013949275,0.442281753,239.654129,1,44.66127396,-25.06914902,15.19101143,5.081989765,42.375,0,86.35600281,66079.639,14.19299984,0.447387278,-117.7296229,33.666433
54.8,-0.120150991,-1.69E-02,0.127713591,1.014300585,0.442169845,239.6606293,1,44.65895844,-25.06914902,11.55056381,5.573796749,42.375,0,86.35600281,66079.649,14.19299984,0.447387278,-117.7296229,33.666433
54.81,-0.11992579,-1.73E-02,0.124717183,1.014742494,0.441201031,239.6671143,1,44.65664291,-25.06914902,7.460674763,4.426260471,42.48749924,0,86.37999725,66079.659,14.19200039,0.447387278,-117.7296229,33.666433
54.82,-0.119690366,-1.77E-02,0.125494108,1.015271068,0.441089094,239.6735687,1,44.65579987,-25.07016182,3.910111666,4.426260471,42.60000229,0,86.37999725,66079.669,14.19200039,0.447387278,-117.7296229,33.66643299
54.83,-0.119467154,-0.017950939,0.126798913,1.015877724,0.426409751,239.6799469,1,44.65495682,-25.07117271,-0.202247262,4.426260471,42.75,0,86.37999725,66079.679,14.19200039,0.246062994,-117.7296229,33.66643298
54.84,-0.119277827,-1.82E-02,0.125223413,1.016549468,0.445915699,239.6863251,1,44.65411758,-25.07218552,-1.730337501,4.426260471,43.125,0,86.37999725,66079.689,14.19200039,0.246062994,-117.7296229,33.66643297
54.85,-0.119142175,-1.83E-02,0.127875805,1.017269254,0.459423304,239.6929779,1,44.65327454,-25.07319832,-1.887640357,4.426260471,43.38750076,0,86.37999725,66079.699,14.19200039,0.246062994,-117.7296229,33.66643296
54.86,-0.119077101,-1.84E-02,0.126974747,1.018016577,0.44122529,239.6995697,1,44.65243149,-25.07420921,-2.044944286,4.426260471,43.61249924,0,86.37999725,66079.709,14.19200039,0.246062994,-117.7296229,33.66643295
54.87,-0.11909572,-1.84E-02,0.125400469,1.018768072,0.436737806,239.7060242,1,44.65158844,-25.07522202,-1.820224166,4.426260471,44.25000381,0,86.37999725,66079.719,14.19200039,0.246062994,-117.729623,33.66643295
54.88,-0.119206607,-1.84E-02,0.125987619,1.019497991,0.435677975,239.7124023,1,44.65074539,-25.07623291,-1.977528095,4.426260471,44.51250076,0,86.37999725,66079.729,14.19200039,0.246062994,-117.729623,33.66643294
54.89,-0.119413309,-1.82E-02,0.128310606,1.02017951,0.443187237,239.7188568,1,44.64990234,-25.07724571,-1.820224166,5.081989765,45.03749847,0,86.37999725,66079.739,14.19200039,0.246062994,-117.729623,33.66643293
54.9,-0.119714022,-0.018046711,0.12426655,1.020785332,0.441270471,239.7253418,1,44.64906311,-25.07825851,-2.044944286,5.081989765,45.63749695,0,86.37999725,66079.749,14.19200039,0.246062994,-117.729623,33.66643292
54.91,-0.120101541,-1.78E-02,0.12221735,1.021288514,0.438496798,239.7317963,1,44.64822006,-25.07926941,-1.573033571,4.426260471,46.42500305,0,86.37999725,66079.759,14.19200039,0.246062994,-117.729623,33.66643291
54.92,-0.120563515,-1.75E-02,0.123988152,1.021664023,0.431438625,239.7381744,1,44.64737701,-25.08028221,-1.50561738,4.426260471,47.02500153,0,86.31999969,66079.769,14.19200039,0.246062994,-117.729623,33.6664329
54.93,-0.121082842,-1.72E-02,0.124129198,1.021889329,0.429521859,239.7445068,1,44.64830399,-25.0813961,-1.348314762,4.426260471,47.66249847,0,86.31999969,66079.779,14.19200039,0.246062994,-117.729623,33.66643289
54.94,-0.12163841,-1.68E-02,0.124621801,1.02194488,0.42589131,239.7507629,1,44.64923096,-25.08250809,-1.662921548,4.426260471,48.1875,0,86.31999969,66079.789,14.19200039,0.246062994,-117.729623,33.66643288
54.95,-0.122205988,-1.64E-02,0.124696299,1.021815658,0.422260761,239.7569885,1,44.65015793,-25.08362198,-1.662921548,4.426260471,48.82500458,0,86.31999969,66079.799,14.19200039,0.246062994,-117.729623,33.66643287
54.96,-0.12275932,-1.60E-02,0.123179212,1.021491408,0.422057837,239.7631683,1,44.6510849,-25.08473396,-1.887640357,4.426260471,49.3125,0,86.31999969,66079.809,14.19200039,0.246062994,-117.729623,33.66643286
54.97,-0.123271316,-1.56E-02,0.127467975,1.020966768,0.420998007,239.7693634,1,44.65200806,-25.08584785,-1.820224166,5.081989765,49.6875,0,86.31999969,66079.819,14.19200039,0.246062994,-117.729623,33.66643285
54.98,-0.123715349,-1.52E-02,0.128272653,1.020242333,0.426793426,239.7755737,1,44.65293503,-25.08696175,-1.977528095,4.426260471,50.21250153,0,86.31999969,66079.829,14.19200039,0.246062994,-117.7296229,33.66643284
54.99,-0.124066561,-1.48E-02,0.12533924,1.019324183,0.433445752,239.7818756,1,44.653862,-25.08807373,-1.887640357,5.081989765,50.70000458,0,86.31999969,66079.839,14.19200039,0.246062994,-117.7296229,33.66643283
55,-0.12430317,-1.44E-02,0.124213748,1.018224478,0.438384295,239.7882843,1,44.65478897,-25.08918762,-2.044944286,4.426260471,50.96250153,0,86.31999969,66079.849,14.19200039,0.246062994,-117.7296229,33.66643282
55.01,-0.124407612,-1.40E-02,0.123515405,1.016960144,0.436467528,239.7946777,1,44.65571594,-25.09029961,-1.730337501,5.081989765,51.22499847,0,86.31999969,66079.859,14.19200039,0.246062994,-117.7296229,33.66643281
55.02,-0.12436761,-0.013627159,0.125399947,1.015553713,0.423410982,239.8009949,1,44.65664291,-25.0914135,-1.573033571,4.426260471,51.59999847,0,86.39199829,66079.869,14.19200039,0.246062994,-117.7296229,33.6664328
55.03,-0.124176979,-0.013305633,0.124503165,1.014031768,0.430063307,239.807251,1,44.65756989,-25.09252739,-0.898876905,4.426260471,51.86250305,0,86.39199829,66079.879,14.19200039,0.380279183,-117.7296229,33.66643279
55.04,-0.123836257,-1.30E-02,0.12490911,1.012424707,0.421751708,239.8135071,1,44.65849686,-25.09363937,-0.337078363,4.426260471,52.23750305,0,86.39199829,66079.889,14.19200039,0.380279183,-117.7296229,33.66643278
55.05,-0.12335299,-1.28E-02,0.122322448,1.010765672,0.428864419,239.8197327,1,44.65942383,-25.09475327,0.808989048,5.081989765,52.34999847,0,86.39199829,66079.899,14.19200039,0.380279183,-117.7296229,33.66643277
55.06,-0.122741744,-1.26E-02,0.120320283,1.009089708,0.424837351,239.826004,1,44.6603508,-25.09586525,1.820225477,5.081989765,52.61250305,0,86.39199829,66079.909,14.19200039,0.380279183,-117.7296229,33.66643276
55.07,-0.122023828,-1.24E-02,0.121738404,1.007432699,0.423381001,239.8322296,1,44.66127396,-25.09697914,3.370787621,4.426260471,52.98750305,0,86.39199829,66079.919,14.19200039,0.380279183,-117.7296229,33.66643275
55.08,-0.121226683,-1.23E-02,0.121860243,1.005830288,0.421924651,239.8384094,1,44.66220093,-25.09809303,4.831459999,5.081989765,53.09999847,0,86.39199829,66079.929,14.19200039,0.380279183,-117.7296228,33.66643274
55.09,-0.12038295,-0.012291782,0.122921303,1.004316807,0.415326834,239.8445435,1,44.6631279,-25.09920502,6.921348095,4.426260471,53.36250305,0,86.39199829,66079.939,14.19200039,0.380279183,-117.7296228,33.66643273
55.1,-0.119529329,-1.23E-02,0.122596934,1.002924204,0.413013577,239.8506317,1,44.66405487,-25.10031891,9.550563812,5.081989765,53.625,0,86.39199829,66079.949,14.19200039,0.380279183,-117.7296228,33.66643272
55.11,-0.118705191,-1.23E-02,0.123455338,1.001681447,0.402988136,239.8566284,1,44.66498184,-25.10143089,12.40449619,4.426260471,53.88750458,0,86.39199829,66079.959,14.19200039,0.380279183,-117.7296228,33.66643271
55.12,-0.117950968,-1.24E-02,0.123578593,1.000613213,0.399817973,239.8625183,1,44.66590881,-25.10254478,15.57303619,4.426260471,54.11250305,0,86.45400238,66079.969,14.19200039,0.380279183,-117.7296228,33.6664327
55.13,-0.117306501,-1.26E-02,0.125752285,0.999739528,0.389792532,239.8682861,1,44.66405487,-25.10365868,18.8988781,5.081989765,54.375,0,86.45400238,66079.979,14.19200039,0.425017923,-117.7296228,33.66643269
55.14,-0.116809309,-0.012765815,0.126187906,0.999074876,0.379694343,239.8739319,1,44.66220093,-25.10477066,21.68539429,4.426260471,54.75,0,86.45400238,66079.989,14.19200039,0.425017923,-117.7296228,33.66643268
55.15,-0.116492867,-1.30E-02,0.124217503,0.99862808,0.386734277,239.8795471,1,44.6603508,-25.10588455,24.69663048,4.426260471,55.01249695,0,86.45400238,66079.999,14.19200039,0.425017923,-117.7296229,33.66643267
55.16,-0.116384998,-0.013224428,0.12590152,0.99840194,0.387775868,239.8852539,1,44.65849686,-25.10699844,27.32584381,5.081989765,55.27500153,0,86.45400238,66080.009,14.19200039,0.425017923,-117.7296229,33.66643266
55.17,-0.116506465,-1.35E-02,0.125950977,0.998393118,0.385389805,239.8909149,1,44.65664291,-25.10811043,30.08988762,4.426260471,55.38750458,0,86.45400238,66080.019,14.19200039,0.425017923,-117.7296229,33.66643265
55.18,-0.116869725,-1.38E-02,0.127662718,0.998592436,0.384717613,239.8965607,1,44.65478897,-25.10922432,32.40449905,4.426260471,55.65000153,0,86.45400238,66080.029,14.19200039,0.425017923,-117.7296229,33.66643264
55.19,-0.117478035,-1.41E-02,0.12777774,0.998985052,0.377190083,239.9021454,1,44.65293503,-25.11033821,34.58427429,4.426260471,55.91249847,0,86.45400238,66080.039,14.19200039,0.425017923,-117.7296229,33.66643263
55.2,-0.118324891,-1.44E-02,0.127961338,0.999550879,0.380802423,239.9077148,1,44.6510849,-25.1114521,36.35955429,4.426260471,56.02500153,0,86.45400238,66080.049,14.19200039,0.425017923,-117.729623,33.66643262
55.21,-0.119393818,-1.46E-02,0.128091544,1.00026536,0.374131829,239.9132385,1,44.64923096,-25.11256409,37.21348572,5.081989765,56.2875061,0,86.45400238,66080.059,14.19200039,0.425017923,-117.729623,33.66643261
55.22,-0.120658606,-1.49E-02,0.127921239,1.001100063,0.382028699,239.9187927,1,44.64737701,-25.11367798,37.97753525,4.426260471,56.55000305,0,86.50099945,66080.069,14.19200039,0.425017923,-117.729623,33.6664326
55.23,-0.12208388,-1.51E-02,0.128578156,1.002023697,0.391639382,239.9244537,1,44.64428711,-25.11491394,37.97753525,4.426260471,56.77500916,0,86.50099945,66080.079,14.19200039,0.425017923,-117.729623,33.66643259
55.24,-0.123626165,-1.54E-02,0.126967743,1.003002763,0.378113538,239.9300995,1,44.64120102,-25.11615181,38.67416,5.081989765,56.77500916,0,86.50099945,66080.089,14.19200039,0.425017923,-117.7296231,33.66643258
55.25,-0.1252352,-1.55E-02,0.12670733,1.00400269,0.371442944,239.9356079,1,44.63811111,-25.11738777,38.51685715,4.426260471,56.77500916,0,86.50099945,66080.099,14.19200039,0.425017923,-117.7296231,33.66643257
55.26,-0.126855671,-1.57E-02,0.126109391,1.004989147,0.363915443,239.940979,1,44.63502502,-25.11862564,38.44944382,4.426260471,56.92500305,0,86.50099945,66080.109,14.19200039,0.425017923,-117.7296231,33.66643256
55.27,-0.128429174,-0.015773257,0.124288887,1.005928159,0.363243222,239.9463348,1,44.63193512,-25.1198616,36.80899429,5.081989765,56.92500305,0,86.50099945,66080.119,14.19200039,0.425017923,-117.7296232,33.66643254
55.28,-0.129896358,-1.58E-02,0.12660487,1.006788254,0.363427877,239.9516602,1,44.62884903,-25.12109947,35.03371048,5.573796749,56.92500305,0,86.50099945,66080.129,14.19200039,0.425017923,-117.7296232,33.66643253
55.29,-0.131199226,-1.58E-02,0.126035437,1.007540107,0.367897093,239.957016,1,44.62575912,-25.12233543,32.11235809,4.426260471,57.0375061,0,86.50099945,66080.139,14.19200039,0.425017923,-117.7296232,33.66643252
55.3,-0.132283375,-1.57E-02,0.125180319,1.008158445,0.356941968,239.962326,1,44.62267303,-25.1235733,29.23595619,4.426260471,57.15000916,0,86.50099945,66080.149,14.19200039,0.425017923,-117.7296233,33.66643251
55.31,-0.133100331,-0.015630791,0.125784904,1.008621693,0.35112828,239.9675293,1,44.61958313,-25.12480927,26.31460762,4.426260471,57.4125061,0,86.54100037,66080.159,14.19200039,0.425017923,-117.7296233,33.6664325
55.32,-0.133609563,-1.55E-02,0.125311032,1.008913636,0.349599153,239.9726563,1,44.6170578,-25.12480927,23.91011429,4.426260471,57.7875061,0,86.54100037,66080.169,14.19200039,0.425017923,-117.7296233,33.6664325
55.33,-0.133780301,-1.53E-02,0.126092315,1.009022713,0.345499277,239.9777679,1,44.61452866,-25.12480927,20.98876762,4.426260471,58.1625061,0,86.54100037,66080.179,14.19200039,0.290801734,-117.7296234,33.6664325
55.34,-0.133593127,-1.50E-02,0.125731602,1.008943319,0.342353761,239.9828033,1,44.61200333,-25.12480927,17.82022667,4.426260471,58.57500458,0,86.54100037,66080.189,14.19200039,0.290801734,-117.7296234,33.6664325
55.35,-0.133041039,-1.47E-02,0.126463786,1.008675098,0.344349653,239.9878387,1,44.609478,-25.12480927,13.10112667,4.426260471,58.95000458,0,86.54100037,66080.199,14.19200039,0.290801734,-117.7296234,33.6664325
55.36,-0.132130116,-1.44E-02,0.128034949,1.008223534,0.345488697,239.9929047,1,44.60694885,-25.12480927,9.46067524,4.426260471,59.4375,0,86.54100037,66080.209,14.19200039,0.290801734,-117.7296234,33.6664325
55.37,-0.1308797,-1.40E-02,0.126298815,1.007599235,0.349198431,239.9979858,1,44.60442352,-25.12480927,6.606741428,4.426260471,60.1875,0,86.54100037,66080.219,14.19200039,0.290801734,-117.7296235,33.6664325
55.38,-0.129322097,-1.37E-02,0.125397459,1.006817937,0.352908164,240.0031433,1,44.60189438,-25.12480927,3.66292119,5.081989765,60.82500458,0,86.54100037,66080.229,14.19200039,0.290801734,-117.7296235,33.6664325
55.39,-0.127501637,-1.33E-02,0.124325924,1.005899906,0.352333337,240.0083008,1,44.59936905,-25.12480927,0.202247262,5.081989765,61.61250305,0,86.54100037,66080.239,14.19200039,0.290801734,-117.7296235,33.6664325
55.4,-0.12547341,-1.29E-02,0.124269597,1.00486958,0.350901634,240.0134583,1,44.59684372,-25.12480927,-1.280898452,5.081989765,62.36250305,0,86.54100037,66080.249,14.19200039,0.290801734,-117.7296235,33.6664325
55.41,-0.123301424,-1.26E-02,0.124107115,1.003754258,0.357182056,240.0186615,1,44.59431458,-25.12480927,-0.898876905,4.426260471,63,0,86.54100037,66080.259,14.19200039,0.290801734,-117.7296236,33.6664325
55.42,-0.1210564,-1.23E-02,0.124738812,1.0025841,0.361748725,240.023941,1,44.59178925,-25.12480927,-0.42696619,4.426260471,63.75,0,86.55999756,66080.269,14.19099998,0.290801734,-117.7296236,33.6664325
55.43,-0.118813254,-1.20E-02,0.123842515,1.001390815,0.36288774,240.0292511,1,44.58900833,-25.12592316,-1.280898452,4.426260471,64.5,0,86.55999756,66080.279,14.19099998,0.313171089,-117.7296236,33.66643249
55.44,-0.116648339,-1.17E-02,0.122406632,1.000206828,0.367415458,240.0346069,1,44.58623123,-25.12703514,-1.50561738,4.426260471,65.13749695,0,86.55999756,66080.289,14.19099998,0.313171089,-117.7296237,33.66643248
55.45,-0.114636593,-1.15E-02,0.122112751,0.999064445,0.361660272,240.0399628,1,44.58345032,-25.12814903,-1.4382025,4.426260471,65.77500916,0,86.55999756,66080.299,14.19099998,0.313171089,-117.7296237,33.66643247
55.46,-0.112848595,-1.13E-02,0.121737123,0.997995138,0.367901802,240.0453033,1,44.58067322,-25.12926102,-1.280898452,4.426260471,66.15000916,0,86.55999756,66080.309,14.19099998,0.313171089,-117.7296237,33.66643246
55.47,-0.111347839,-1.12E-02,0.120724171,0.99702847,0.374143332,240.0507355,1,44.5778923,-25.13037491,-1.4382025,4.426260471,66.63750458,0,86.55999756,66080.319,14.19099998,0.313171089,-117.7296237,33.66643245
55.48,-0.110188074,-1.12E-02,0.120169871,0.996191323,0.371815741,240.0562134,1,44.57511139,-25.1314888,-1.730337501,4.426260471,67.05000305,0,86.55999756,66080.329,14.19099998,0.313171089,-117.7296238,33.66643244
55.49,-0.10941112,-1.12E-02,0.120040253,0.9955073,0.36948818,240.0616455,1,44.57233429,-25.13260078,-1.50561738,5.081989765,67.42500305,0,86.55999756,66080.339,14.19099998,0.313171089,-117.7296238,33.66643243
55.5,-0.109044947,-1.12E-02,0.120064512,0.994996071,0.369731367,240.0670624,1,44.56955338,-25.13371468,-1.573033571,5.081989765,67.80000305,0,86.55999756,66080.349,14.19099998,0.313171089,-117.7296238,33.66643242
55.51,-0.109102398,-1.14E-02,0.12039984,0.994672656,0.368260711,240.0724945,1,44.56677628,-25.13482666,-1.280898452,4.426260471,68.0625,0,86.55999756,66080.359,14.19099998,0.313171089,-117.7296239,33.66643241
55.52,-0.109580398,-1.15E-02,0.120384552,0.994547367,0.373645335,240.0779114,1,44.56399536,-25.13594055,-1.348314762,4.426260471,68.4375,0,86.58899689,66080.369,14.19099998,0.313171089,-117.7296239,33.6664324
55.53,-0.110459767,-1.17E-02,0.11979416,0.99462533,0.375602305,240.0834198,1,44.56214142,-25.13705444,-1.50561738,4.426260471,68.8125,0,86.58899689,66080.379,14.19099998,0.268432349,-117.7296239,33.66643239
55.54,-0.111705743,-1.20E-02,0.119993985,0.994906247,0.375488222,240.088913,1,44.56028748,-25.13816643,-1.820224166,4.426260471,69.1875,0,86.58899689,66080.389,14.19099998,0.268432349,-117.7296239,33.66643238
55.55,-0.113269053,-1.22E-02,0.120133162,0.995384812,0.377087981,240.0944366,1,44.55843735,-25.13928032,-1.573033571,4.426260471,69.67500305,0,86.58899689,66080.399,14.19099998,0.268432349,-117.729624,33.66643237
55.56,-0.115087666,-1.25E-02,0.120212071,0.996050477,0.377830833,240.0999908,1,44.5565834,-25.14039421,-1.50561738,4.426260471,70.08750916,0,86.58899689,66080.409,14.19099998,0.268432349,-117.729624,33.66643236
